"Season","Name","PA","Team","WAR","pythW","pythL","WARSHARE"
2015,"Yadier Molina",530,"STL",2.4,96,66,0.025
2000,"Ramon Hernandez",479,"OAK",0.9,92,69,0.00978260869565217
2000,"Ruben Rivera",479,"SDP",0.8,75,87,0.0106666666666667
2006,"Barry Bonds",493,"SFG",3.2,76,85,0.0421052631578947
2016,"Jose Iglesias",513,"DET",1.7,83,78,0.0204819277108434
2012,"Mark Teixeira",524,"NYY",2.6,95,67,0.0273684210526316
2019,"Matt Carpenter",492,"STL",1.7,92,70,0.0184782608695652
2001,"Charles Johnson",496,"MIA",3.1,81,81,0.0382716049382716
2001,"Reggie Sanders",496,"ARI",3,95,67,0.0315789473684211
2008,"Mike Cameron",508,"MIL",4,87,75,0.0459770114942529
2008,"Evan Longoria",508,"TBR",5.6,92,70,0.0608695652173913
2011,"Ángel Pagán",532,"NYM",0.9,79,83,0.0113924050632911
2013,"Yadier Molina",541,"STL",7.2,101,61,0.0712871287128713
2000,"David Ortiz",478,"MIN",0.7,69,93,0.0101449275362319
2014,"Garrett Jones",547,"MIA",0.3,78,84,0.00384615384615385
2014,"Eric Hosmer",547,"KCR",-0.2,84,78,-0.00238095238095238
2014,"Luis Valbuena",547,"CHC",3.2,71,91,0.0450704225352113
2017,"Danny Valencia",500,"SEA",0.5,79,83,0.00632911392405063
2004,"Rondell White",498,"DET",1.3,79,83,0.0164556962025316
2024,"Joey Ortiz",511,"MIL",3.1,95,67,0.0326315789473684
2006,"Brian McCann",492,"ATL",4.3,85,77,0.0505882352941176
2005,"Aramis Ramirez",506,"CHC",2.9,80,82,0.03625
2001,"Damian Jackson",495,"SDP",0.6,79,83,0.00759493670886076
2001,"Kevin Millar",495,"MIA",3.4,81,81,0.0419753086419753
2008,"Ramon Hernandez",507,"BAL",1,73,88,0.0136986301369863
2008,"Mark Ellis",507,"OAK",2.8,76,85,0.0368421052631579
2021,"Garrett Hampson",494,"COL",0.2,75,86,0.00266666666666667
2010,"Yadier Molina",521,"STL",4.4,91,71,0.0483516483516484
2023,"Esteury Ruiz",497,"OAK",1.2,49,113,0.0244897959183673
2013,"Michael Cuddyer",540,"COL",2.8,76,86,0.0368421052631579
2013,"Domonic Brown",540,"PHI",2.4,66,96,0.0363636363636364
2017,"Brandon Phillips",499,"ATL",0.9,73,89,0.0123287671232877
2017,"Eduardo Escobar",499,"MIN",1.3,83,79,0.0156626506024096
2017,"Salvador Perez",499,"KCR",1.9,72,90,0.0263888888888889
2012,"Kendrys Morales",522,"LAA",1.5,88,74,0.0170454545454545
2022,"Nico Hoerner",517,"CHC",4.3,73,89,0.0589041095890411
2002,"Brian Daubach",506,"BOS",0.4,100,62,0.004
2002,"Randall Simon",506,"DET",-0.8,52,109,-0.0153846153846154
2005,"Ben Broussard",505,"CLE",0.9,96,66,0.009375
2019,"Wil Myers",490,"SDP",0.9,70,92,0.0128571428571429
2011,"John Buck",530,"MIA",0.2,72,90,0.00277777777777778
2011,"Edwin Encarnación",530,"TOR",0.7,79,83,0.00886075949367088
2008,"Cody Ross",506,"MIA",3.5,81,80,0.0432098765432099
2009,"Torii Hunter",506,"LAA",3.8,92,70,0.041304347826087
2009,"Luke Scott",506,"BAL",1.3,69,93,0.0188405797101449
2021,"Dominic Smith",493,"NYM",-1,77,85,-0.012987012987013
2023,"Yordan Alvarez",496,"HOU",4.3,93,69,0.0462365591397849
2014,"Starling Marte",545,"PIT",4.5,87,75,0.0517241379310345
2014,"Jay Bruce",545,"CIN",-0.4,79,83,-0.00506329113924051
2004,"Matt Stairs",496,"KCR",-0.8,64,98,-0.0125
2012,"David Murphy",521,"TEX",3.4,91,71,0.0373626373626374
2016,"Cheslor Cuthbert",510,"KCR",1.1,77,85,0.0142857142857143
2003,"Reggie Sanders",498,"PIT",3,76,86,0.0394736842105263
2003,"Mike Matheny",498,"STL",0.4,88,74,0.00454545454545455
2003,"Toby Hall",498,"TBR",1.3,68,94,0.0191176470588235
2011,"Vernon Wells",529,"LAA",0.4,85,77,0.00470588235294118
2009,"Russell Branyan",505,"SEA",2.7,75,87,0.036
2001,"Shea Hillenbrand",493,"BOS",-0.1,83,78,-0.00120481927710843
2021,"Odúbel Herrera",492,"PHI",1.4,80,82,0.0175
2021,"Kolten Wong",492,"MIL",2.6,93,69,0.0279569892473118
2013,"Ryan Doumit",538,"MIN",-1.4,63,99,-0.0222222222222222
2007,"Sean Casey",496,"DET",0.1,89,73,0.00112359550561798
2023,"Willson Contreras",495,"STL",2.7,71,91,0.0380281690140845
2023,"Josh Naylor",495,"CLE",2.7,77,85,0.0350649350649351
2023,"Geraldo Perdomo",495,"ARI",2.3,80,82,0.02875
2023,"Ryan Noda",495,"OAK",2.1,49,113,0.0428571428571429
2017,"Scooter Gennett",497,"CIN",2.5,70,92,0.0357142857142857
2012,"A.J. Pierzynski",520,"CHW",3.7,88,74,0.0420454545454545
2012,"Alberto Callaspo",520,"LAA",3,88,74,0.0340909090909091
2002,"Brent Abernathy",504,"TBR",-0.3,58,103,-0.00517241379310345
2015,"Christian Yelich",525,"MIA",2.4,74,88,0.0324324324324324
2013,"Dan Uggla",537,"ATL",0.5,98,64,0.00510204081632653
2014,"Zack Cozart",543,"CIN",1.3,79,83,0.0164556962025316
2007,"Jacque Jones",495,"CHC",0.8,87,75,0.00919540229885057
2007,"Dan Johnson",495,"OAK",1,79,83,0.0126582278481013
2017,"Josh Donaldson",496,"TOR",4.9,72,90,0.0680555555555556
2017,"Ben Zobrist",496,"CHC",0.1,93,69,0.0010752688172043
2024,"Ryan Mountcastle",507,"BAL",1.5,90,72,0.0166666666666667
2004,"Ken Harvey",494,"KCR",-0.9,64,98,-0.0140625
2016,"Zack Cozart",508,"CIN",0.7,68,94,0.0102941176470588
2000,"Pat Burrell",474,"PHI",0.5,69,93,0.0072463768115942
2011,"Brian McCann",527,"ATL",6.5,85,77,0.0764705882352941
2005,"Adam LaRoche",502,"ATL",-1.8,91,71,-0.0197802197802198
2018,"Evan Longoria",512,"SFG",0.4,70,92,0.00571428571428571
2008,"Alfonso Soriano",503,"CHC",3.8,98,63,0.0387755102040816
2009,"Grady Sizemore",503,"CLE",2.1,73,89,0.0287671232876712
2009,"Martín Prado",503,"ATL",2.5,91,71,0.0274725274725275
2019,"Ji Man Choi",487,"TBR",1.5,93,69,0.0161290322580645
2013,"Daniel Nava",536,"BOS",2.7,100,62,0.027
2010,"Luke Scott",517,"BAL",2.7,63,99,0.0428571428571429
2014,"Desmond Jennings",542,"TBR",2.7,79,83,0.0341772151898734
2014,"Edwin Encarnación",542,"TOR",3.7,85,77,0.0435294117647059
2014,"Dustin Ackley",542,"SEA",1.3,91,71,0.0142857142857143
2021,"Max Kepler",490,"MIN",2.2,71,91,0.0309859154929578
2007,"Ronny Paulino",494,"PIT",1.1,70,92,0.0157142857142857
2002,"Chris Singleton",502,"BAL",1.7,70,92,0.0242857142857143
2002,"Andy Fox",502,"MIA",0.9,75,87,0.012
2005,"Orlando Hudson",501,"TOR",2.5,88,74,0.0284090909090909
2003,"Javy Lopez",495,"ATL",6.8,96,66,0.0708333333333333
2003,"Paul Konerko",495,"CHW",-1,88,74,-0.0113636363636364
2015,"Addison Russell",523,"CHC",2.6,90,72,0.0288888888888889
2008,"Jeff Keppinger",502,"CIN",-1.1,72,90,-0.0152777777777778
2009,"Josh Willingham",502,"WSN",2.4,66,96,0.0363636363636364
2014,"Aaron Hill",541,"ARI",-0.5,67,95,-0.00746268656716418
2023,"Mauricio Dubón",492,"HOU",1.9,93,69,0.0204301075268817
2016,"Alex Gordon",506,"KCR",1.4,77,85,0.0181818181818182
2011,"Adrian Beltré",525,"TEX",5.5,98,64,0.0561224489795918
2011,"Logan Morrison",525,"MIA",0.8,72,90,0.0111111111111111
2000,"Ray Lankford",472,"STL",1.4,91,71,0.0153846153846154
2006,"Ty Wigginton",486,"TBR",1.3,65,97,0.02
2018,"Kyle Schwarber",510,"CHC",2.2,94,69,0.0234042553191489
2008,"Jack Hannahan",501,"OAK",1.3,76,85,0.0171052631578947
2009,"Chris Young",501,"ARI",0.4,75,87,0.00533333333333333
2007,"Ryan Braun",492,"MIL",2.5,83,79,0.0301204819277108
2023,"Max Kepler",491,"MIN",2.8,93,69,0.0301075268817204
2023,"Wander Franco",491,"TBR",4.8,100,62,0.048
2022,"Luis Rengifo",511,"LAA",1.7,76,86,0.0223684210526316
2009,"Lyle Overbay",500,"TOR",2,84,78,0.0238095238095238
2007,"Shawn Green",491,"NYM",0.1,86,76,0.00116279069767442
2007,"Richie Sexson",491,"SEA",-1.5,79,83,-0.0189873417721519
2023,"Shea Langeliers",490,"OAK",0.7,49,113,0.0142857142857143
2012,"Garrett Jones",515,"PIT",1.6,78,84,0.0205128205128205
2022,"Jonathan Schoop",510,"DET",1.3,63,99,0.0206349206349206
2022,"Josh Rojas",510,"ARI",2.5,77,85,0.0324675324675325
2011,"Placido Polanco",523,"PHI",2.2,103,59,0.0213592233009709
2017,"Bryce Harper",492,"WSN",4.1,96,66,0.0427083333333333
2002,"Bobby Higginson",499,"DET",0.9,52,109,0.0173076923076923
2002,"Rey Ordonez",499,"NYM",0.8,79,82,0.010126582278481
2013,"Jayson Werth",532,"WSN",4.4,84,78,0.0523809523809524
2013,"Shane Victorino",532,"BOS",4.7,100,62,0.047
2014,"Brian McCann",538,"NYY",3.2,77,85,0.0415584415584416
2014,"DJ LeMahieu",538,"COL",0.3,75,87,0.004
2014,"Adam Eaton",538,"CHW",3.7,71,91,0.052112676056338
2018,"Victor Martinez",508,"DET",-1.7,64,98,-0.0265625
2003,"Wil Cordero",492,"WSN",0.6,80,82,0.0075
2010,"Cesar Izturis",513,"BAL",-0.3,63,99,-0.00476190476190476
2008,"Ben Francisco",499,"CLE",1.7,85,77,0.02
2001,"Mark McLemore",487,"SEA",3.5,109,53,0.0321100917431193
2023,"Eloy Jiménez",489,"CHW",0.6,61,101,0.00983606557377049
2012,"Allen Craig",514,"STL",2.3,93,69,0.0247311827956989
2011,"Matt Joyce",522,"TBR",3.6,91,71,0.0395604395604396
2016,"Mitch Moreland",503,"TEX",-0.3,82,80,-0.00365853658536585
2017,"Dexter Fowler",491,"STL",2.4,87,75,0.0275862068965517
2013,"Chase Utley",531,"PHI",3.7,66,96,0.0560606060606061
2002,"Chris Gomez",498,"TBR",1.5,58,103,0.0258620689655172
2014,"Kole Calhoun",537,"LAA",3.4,96,66,0.0354166666666667
2005,"A.J. Pierzynski",497,"CHW",1.6,91,71,0.0175824175824176
2006,"Brady Clark",483,"MIL",0.2,71,91,0.0028169014084507
2010,"Brennan Boesch",512,"DET",0.7,82,80,0.00853658536585366
2019,"Robbie Grossman",482,"OAK",0.8,97,65,0.00824742268041237
2019,"Ian Desmond",482,"COL",-0.1,71,91,-0.00140845070422535
2019,"Brian Dozier",482,"WSN",1.6,95,67,0.0168421052631579
2019,"Omar Narváez",482,"SEA",1.2,69,93,0.0173913043478261
2019,"Óscar Mercado",482,"CLE",2.2,93,69,0.0236559139784946
2021,"Jesse Winker",485,"CIN",3.2,83,79,0.0385542168674699
2024,"Gavin Sheets",501,"CHW",-0.9,48,114,-0.01875
2014,"Coco Crisp",536,"OAK",1.7,99,63,0.0171717171717172
2004,"Corey Koskie",488,"MIN",2.5,87,75,0.028735632183908
2004,"Brian Schneider",488,"WSN",2.1,67,95,0.0313432835820896
2018,"Yangervis Solarte",506,"TOR",-0.2,69,93,-0.00289855072463768
2018,"Matt Kemp",506,"LAD",1.9,102,61,0.0186274509803922
2005,"Paul Lo Duca",496,"MIA",1.3,79,83,0.0164556962025316
2010,"Chase Utley",511,"PHI",5.3,95,67,0.0557894736842105
2019,"Ramón Laureano",481,"OAK",3.8,97,65,0.0391752577319588
2001,"Royce Clayton",485,"CHW",1.7,81,81,0.0209876543209877
2001,"Eric Karros",485,"LAD",-0.4,82,80,-0.0048780487804878
2007,"Paul Lo Duca",488,"NYM",0.1,86,76,0.00116279069767442
2022,"Nelson Cruz",507,"WSN",-0.5,56,106,-0.00892857142857143
2022,"Miguel Rojas",507,"MIA",1.1,70,92,0.0157142857142857
2022,"Marcell Ozuna",507,"ATL",-0.3,100,62,-0.003
2013,"A.J. Pierzynski",529,"TEX",0.4,92,71,0.00434782608695652
2017,"Jose Iglesias",489,"DET",1,67,95,0.0149253731343284
2015,"David Peralta",517,"ARI",3.9,82,80,0.0475609756097561
2002,"Brad Ausmus",496,"HOU",1,87,75,0.0114942528735632
2002,"J.D. Drew",496,"STL",1.8,95,67,0.0189473684210526
2002,"Herbert Perry",496,"TEX",1.6,78,84,0.0205128205128205
2004,"Reggie Sanders",487,"STL",2.4,100,62,0.024
2010,"Mike Napoli",510,"LAA",2.2,79,83,0.0278481012658228
2009,"Melvin Mora",496,"BAL",0.3,69,93,0.00434782608695652
2006,"Steve Finley",481,"SFG",0.9,76,85,0.0118421052631579
2006,"Rich Aurilia",481,"CIN",3,76,86,0.0394736842105263
2006,"Ronny Paulino",481,"PIT",1.9,70,92,0.0271428571428571
2001,"Vinny Castilla",484,"HOU",2.3,88,74,0.0261363636363636
2019,"Kevin Kiermaier",480,"TBR",2.5,93,69,0.0268817204301075
2021,"Willson Contreras",483,"CHC",2.7,68,94,0.0397058823529412
2012,"Jemile Weeks",511,"OAK",-0.2,92,70,-0.00217391304347826
2024,"Charlie Blackmon",499,"COL",0.1,59,103,0.00169491525423729
2024,"Cedric Mullins",499,"BAL",2.3,90,72,0.0255555555555556
2013,"José Bautista",528,"TOR",4.1,77,85,0.0532467532467532
2018,"Carlos González",504,"COL",1.5,85,78,0.0176470588235294
2010,"Melky Cabrera",509,"ATL",-1.5,93,69,-0.0161290322580645
2009,"Hank Blalock",495,"TEX",-0.4,85,77,-0.00470588235294118
2000,"Craig Biggio",466,"HOU",1.5,81,81,0.0185185185185185
2011,"Yadier Molina",518,"STL",5.4,88,74,0.0613636363636364
2007,"Mark Grudzielanek",486,"KCR",2.6,74,88,0.0351351351351351
2022,"Starling Marte",505,"NYM",3.5,99,63,0.0353535353535354
2014,"Lonnie Chisenhall",533,"CLE",1.6,83,79,0.0192771084337349
2016,"Evan Gattis",499,"HOU",3.2,83,79,0.0385542168674699
2016,"Brandon Drury",499,"ARI",0.5,69,93,0.0072463768115942
2015,"Mitch Moreland",515,"TEX",2.2,83,79,0.0265060240963855
2002,"Rondell White",494,"NYY",-0.6,99,62,-0.00606060606060606
2002,"J.T. Snow",494,"SFG",-1.1,98,63,-0.0112244897959184
2002,"Aubrey Huff",494,"TBR",2,58,103,0.0344827586206897
2018,"Yadier Molina",503,"STL",2.7,88,74,0.0306818181818182
2004,"Ben Broussard",485,"CLE",2.1,81,81,0.0259259259259259
2003,"Alex Cintron",487,"ARI",2.1,84,78,0.025
2008,"Jason Bartlett",494,"TBR",1.9,92,70,0.0206521739130435
2009,"David Murphy",494,"TEX",1.3,85,77,0.0152941176470588
2000,"Julio Lugo",465,"HOU",0,81,81,0
2001,"Javy Lopez",482,"ATL",2.1,90,72,0.0233333333333333
2019,"Daniel Murphy",478,"COL",-0.7,71,91,-0.00985915492957746
2011,"Kevin Youkilis",517,"BOS",3.5,94,68,0.0372340425531915
2013,"Salvador Perez",526,"KCR",3.2,87,75,0.0367816091954023
2017,"Cory Spangenberg",486,"SDP",0.6,59,103,0.0101694915254237
2017,"Kyle Schwarber",486,"CHC",1.1,93,69,0.0118279569892473
2018,"Eduardo Núñez",502,"BOS",-0.5,103,59,-0.00485436893203883
2004,"Alex Cora",484,"LAD",1.9,89,73,0.0213483146067416
2010,"Aramis Ramirez",507,"CHC",0,73,89,0
2005,"Cristian Guzman",492,"WSN",-1.2,77,85,-0.0155844155844156
2005,"Freddy Sanchez",492,"PIT",2.9,72,90,0.0402777777777778
2009,"Andrew McCutchen",493,"PIT",3.4,67,94,0.0507462686567164
2003,"Luis Matos",486,"BAL",3.6,74,88,0.0486486486486487
2012,"Coco Crisp",508,"OAK",2.5,92,70,0.0271739130434783
2011,"Matt Holliday",516,"STL",4.4,88,74,0.05
2014,"Aramis Ramirez",531,"MIL",1.7,80,82,0.02125
2000,"Mike Matheny",464,"STL",2.3,91,71,0.0252747252747253
2013,"Jedd Gyorko",525,"SDP",2.4,72,90,0.0333333333333333
2007,"David Eckstein",484,"STL",0.7,71,91,0.00985915492957746
2007,"Jeremy Hermida",484,"MIA",2.2,72,90,0.0305555555555556
2007,"Hunter Pence",484,"HOU",3.5,72,90,0.0486111111111111
2017,"Mike Napoli",485,"TEX",-0.7,79,83,-0.00886075949367088
2010,"Omar Infante",506,"ATL",2,93,69,0.021505376344086
2010,"Starlin Castro",506,"CHC",1.8,73,89,0.0246575342465753
2005,"Mark Teahen",491,"KCR",-1.1,60,102,-0.0183333333333333
2006,"Chipper Jones",477,"ATL",3.9,85,77,0.0458823529411765
2011,"Rickie Weeks Jr.",515,"MIL",3.3,90,72,0.0366666666666667
2011,"Kurt Suzuki",515,"OAK",0.9,77,85,0.0116883116883117
2001,"Randy Winn",480,"TBR",0.3,61,101,0.00491803278688525
2019,"Gio Urshela",476,"NYY",3.1,99,63,0.0313131313131313
2019,"James McCann",476,"CHW",2,69,92,0.0289855072463768
2021,"Michael Conforto",479,"NYM",1.5,77,85,0.0194805194805195
2021,"Luis Arraez",479,"MIN",1.6,71,91,0.0225352112676056
2024,"J.D. Martinez",495,"NYM",0.6,88,74,0.00681818181818182
2024,"Jake McCarthy",495,"ARI",3,90,72,0.0333333333333333
2023,"Luis García Jr.",482,"WSN",0.5,67,95,0.00746268656716418
2002,"Craig Counsell",491,"ARI",1.9,95,67,0.02
2002,"Daryle Ward",491,"HOU",-0.4,87,75,-0.00459770114942529
2010,"Dexter Fowler",505,"COL",1,86,76,0.0116279069767442
2005,"Moises Alou",490,"SFG",3.3,71,91,0.0464788732394366
2008,"David Ortiz",491,"BOS",1.7,95,67,0.0178947368421053
2009,"Ian Stewart",491,"COL",1.2,90,72,0.0133333333333333
2009,"Jeremy Hermida",491,"MIA",0,82,80,0
2009,"Gerardo Parra",491,"ARI",-0.2,75,87,-0.00266666666666667
2003,"Ramón Vázquez",484,"SDP",1.6,66,96,0.0242424242424242
2014,"Shin-Soo Choo",529,"TEX",0.4,67,95,0.00597014925373134
2014,"Yunel Escobar",529,"TBR",0.4,79,83,0.00506329113924051
2015,"Miguel Cabrera",511,"DET",4.6,69,92,0.0666666666666667
2015,"Stephen Vogt",511,"OAK",1.8,77,85,0.0233766233766234
2015,"Logan Morrison",511,"SEA",0,74,88,0
2015,"Michael A. Taylor",511,"WSN",-0.1,89,73,-0.00112359550561798
2024,"Ryan O'Hearn",494,"BAL",1.7,90,72,0.0188888888888889
2016,"Rajai Davis",495,"CLE",1.2,91,70,0.0131868131868132
2016,"Miguel Sanó",495,"MIN",0.4,66,96,0.00606060606060606
2017,"Miguel Sanó",483,"MIN",2.4,83,79,0.0289156626506024
2004,"Kevin Mench",481,"TEX",3.7,87,75,0.0425287356321839
2004,"Craig Monroe",481,"DET",2.4,79,83,0.030379746835443
2005,"Terrence Long",489,"KCR",0.4,60,102,0.00666666666666667
2008,"Brendan Harris",490,"MIN",1,89,74,0.0112359550561798
2012,"Jordan Pacheco",505,"COL",-0.1,69,93,-0.00144927536231884
2012,"A.J. Ellis",505,"LAD",2.6,86,76,0.0302325581395349
2011,"Nelson Cruz",513,"TEX",1.4,98,64,0.0142857142857143
2013,"Trevor Plouffe",522,"MIN",0.8,63,99,0.0126984126984127
2022,"Hunter Dozier",500,"KCR",-1,64,98,-0.015625
2022,"Geraldo Perdomo",500,"ARI",0.3,77,85,0.0038961038961039
2001,"Einar Díaz",478,"CLE",2.8,88,74,0.0318181818181818
2001,"Scott Brosius",478,"NYY",2.2,89,71,0.0247191011235955
2015,"Francisco Cervelli",510,"PIT",5.9,93,69,0.0634408602150538
2015,"Wilmer Flores",510,"NYM",1.7,89,73,0.0191011235955056
2000,"John Vander Wal",461,"PIT",3.2,73,89,0.0438356164383562
2018,"Albert Pujols",498,"LAA",-0.5,81,81,-0.00617283950617284
2018,"Aaron Judge",498,"NYY",5.1,99,63,0.0515151515151515
2010,"A.J. Pierzynski",503,"CHW",1.4,86,76,0.0162790697674419
2002,"Kevin Millar",489,"MIA",1.4,75,87,0.0186666666666667
2017,"Yasmani Grandal",482,"LAD",3.9,102,60,0.0382352941176471
2004,"Ryan Klesko",480,"SDP",1.7,87,75,0.0195402298850575
2008,"Carlos Guillen",489,"DET",2.1,78,84,0.0269230769230769
2003,"Julio Lugo",482,"TBR",3.2,68,94,0.0470588235294118
2011,"Chipper Jones",512,"ATL",1.8,85,77,0.0211764705882353
2011,"Mitch Moreland",512,"TEX",0.2,98,64,0.00204081632653061
2013,"Adam Lind",521,"TOR",1.6,77,85,0.0207792207792208
2013,"Justin Smoak",521,"SEA",0.7,67,95,0.0104477611940298
2013,"David Freese",521,"STL",0.5,101,61,0.00495049504950495
2006,"Ian Kinsler",474,"TEX",1.1,86,76,0.0127906976744186
2022,"Mike Trout",499,"LAA",6,76,86,0.0789473684210526
2015,"Brock Holt",509,"BOS",2,81,81,0.0246913580246914
2019,"Freddy Galvis",473,"TOR",2,71,91,0.028169014084507
2023,"J.D. Martinez",479,"LAD",2.4,100,62,0.024
2010,"Ronny Cedeno",502,"PIT",0.8,53,109,0.0150943396226415
2010,"Matt Wieters",502,"BAL",2.7,63,99,0.0428571428571429
2002,"Jeff Conine",488,"BAL",0.3,70,92,0.00428571428571429
2017,"Jason Heyward",481,"CHC",1,93,69,0.010752688172043
2017,"Jedd Gyorko",481,"STL",3.6,87,75,0.0413793103448276
2017,"Carlos Correa",481,"HOU",4.9,99,63,0.0494949494949495
2013,"Paul Konerko",520,"CHW",-1.5,67,95,-0.0223880597014925
2013,"Chris Denorfia",520,"SDP",2.9,72,90,0.0402777777777778
2011,"Robert Andino",511,"BAL",1.4,67,95,0.0208955223880597
2003,"Brian Giles",481,"PIT",3.4,76,86,0.0447368421052632
2012,"Brennan Boesch",503,"DET",-0.7,87,75,-0.00804597701149425
2006,"Jeff Kent",473,"LAD",1.7,88,74,0.0193181818181818
2022,"Josh Naylor",498,"CLE",1.8,88,74,0.0204545454545455
2024,"Jonah Heim",491,"TEX",-0.1,75,87,-0.00133333333333333
2019,"Niko Goodrum",472,"DET",2.7,49,112,0.0551020408163265
2016,"Brian McCann",492,"NYY",2.1,79,83,0.0265822784810127
2016,"David Freese",492,"PIT",1.7,78,83,0.0217948717948718
2021,"Christian Yelich",475,"MIL",1.4,93,69,0.0150537634408602
2018,"Matt Davidson",496,"CHW",0.8,62,100,0.0129032258064516
2017,"Brandon Drury",480,"ARI",1.9,96,66,0.0197916666666667
2005,"Mark Ellis",486,"OAK",4.4,93,69,0.0473118279569893
2014,"Chris Davis",525,"BAL",0.9,94,68,0.00957446808510638
2011,"Jamey Carroll",510,"LAD",2.1,84,77,0.025
2012,"Jon Jay",502,"STL",2.9,93,69,0.0311827956989247
2015,"Russell Martin",507,"TOR",4.5,102,60,0.0441176470588235
2006,"Ken Griffey Jr.",472,"CIN",-0.6,76,86,-0.00789473684210526
2022,"Kolten Wong",497,"MIL",2.3,85,77,0.0270588235294118
2021,"Leury García",474,"CHW",1.5,97,65,0.0154639175257732
2000,"Ellis Burks",458,"SFG",4.4,97,65,0.045360824742268
2017,"Hunter Renfroe",479,"SDP",0.7,59,103,0.011864406779661
2005,"Mike Matheny",485,"SFG",1,71,91,0.0140845070422535
2013,"Mitch Moreland",518,"TEX",0.7,92,71,0.00760869565217391
2004,"Marco Scutaro",477,"OAK",0,86,76,0
2011,"Jason Bay",509,"NYM",0.4,79,83,0.00506329113924051
2012,"Melky Cabrera",501,"SFG",4.5,88,74,0.0511363636363636
2012,"Giancarlo Stanton",501,"MIA",5.1,68,94,0.075
2012,"Rubén Tejada",501,"NYM",1.7,75,87,0.0226666666666667
2006,"Aaron Miles",471,"STL",-0.6,82,79,-0.00731707317073171
2001,"Pokey Reese",474,"CIN",-0.4,70,92,-0.00571428571428571
2021,"Yadier Molina",473,"STL",1.5,85,77,0.0176470588235294
2021,"Nick Ahmed",473,"ARI",1.5,61,101,0.0245901639344262
2007,"Brian Schneider",477,"WSN",0.6,70,92,0.00857142857142857
2007,"Barry Bonds",477,"SFG",3.2,77,85,0.0415584415584416
2007,"Conor Jackson",477,"ARI",1.1,79,83,0.0139240506329114
2018,"Juan Soto",494,"WSN",3.7,90,72,0.0411111111111111
2000,"Chuck Knoblauch",457,"NYY",0.3,85,76,0.00352941176470588
2011,"Alfonso Soriano",508,"CHC",1.1,70,92,0.0157142857142857
2008,"Yadier Molina",485,"STL",4.1,86,76,0.0476744186046512
2012,"Casey Kotchman",500,"CLE",-1.4,64,98,-0.021875
2015,"Pablo Sandoval",505,"BOS",-1.2,81,81,-0.0148148148148148
2024,"Michael Conforto",488,"SFG",1.3,80,82,0.01625
2001,"Mark Quinn",473,"KCR",0.4,69,93,0.00579710144927536
2010,"Gordon Beckham",498,"CHW",0.8,86,76,0.00930232558139535
2019,"Nick Markakis",469,"ATL",0.6,91,71,0.00659340659340659
2019,"Nomar Mazara",469,"TEX",0.9,75,87,0.012
2007,"Marcus Giles",476,"SDP",0,89,74,0
2007,"Lyle Overbay",476,"TOR",-0.1,87,75,-0.00114942528735632
2002,"Matt Lawton",484,"CLE",0.9,72,90,0.0125
2005,"Corey Patterson",483,"CHC",-0.5,80,82,-0.00625
2011,"Miguel Olivo",507,"SEA",-1.2,67,95,-0.017910447761194
2004,"Garret Anderson",475,"LAA",0.8,91,71,0.00879120879120879
2009,"Mike Lowell",484,"BOS",0,93,69,0
2015,"Wilson Ramos",504,"WSN",-0.5,89,73,-0.00561797752808989
2006,"José Bautista",469,"PIT",-1.1,70,92,-0.0157142857142857
2024,"Connor Wong",487,"BOS",1.1,81,81,0.0135802469135802
2024,"Gavin Lux",487,"LAD",1.5,96,66,0.015625
2001,"Brian Daubach",472,"BOS",2,83,78,0.0240963855421687
2018,"Niko Goodrum",492,"DET",1.9,64,98,0.0296875
2014,"Alex Rios",521,"TEX",0.3,67,95,0.00447761194029851
2014,"Seth Smith",521,"SDP",2.7,75,87,0.036
